date,lon,lat,SPEI,region
2022-11-16,-6.75,34.25,-1.2389636,rabat-sale-kenitra
2022-12-16,-6.75,34.25,1.2124674,rabat-sale-kenitra
2023-01-16,-6.75,34.25,-1.0508064,rabat-sale-kenitra
2023-02-15,-6.75,34.25,0.1036683,rabat-sale-kenitra
2023-03-16,-6.75,34.25,-1.4304659,rabat-sale-kenitra
2023-04-16,-6.75,34.25,-2.4007945,rabat-sale-kenitra
2023-05-16,-6.75,34.25,-0.02637696,rabat-sale-kenitra
2023-06-16,-6.75,34.25,-1.1590829,rabat-sale-kenitra
2023-07-16,-6.75,34.25,-2.3275802,rabat-sale-kenitra
2023-08-16,-6.75,34.25,-2.5226321,rabat-sale-kenitra
2023-09-16,-6.75,34.25,-0.45799902,rabat-sale-kenitra
2023-10-16,-6.75,34.25,0.13210371,rabat-sale-kenitra
2023-11-16,-6.75,34.25,-1.7281505,rabat-sale-kenitra
2023-12-16,-6.75,34.25,-1.1287419,rabat-sale-kenitra
2024-01-16,-6.75,34.25,-0.9123173,rabat-sale-kenitra
2024-02-15,-6.75,34.25,-0.17338313,rabat-sale-kenitra
2024-03-16,-6.75,34.25,1.2010741,rabat-sale-kenitra
2024-04-16,-6.75,34.25,-1.2572874,rabat-sale-kenitra
2024-05-16,-6.75,34.25,-1.8094194,rabat-sale-kenitra
2024-06-16,-6.75,34.25,-0.47869205,rabat-sale-kenitra
2024-07-16,-6.75,34.25,-1.9726669,rabat-sale-kenitra
2024-08-16,-6.75,34.25,-2.019983,rabat-sale-kenitra
2024-09-16,-6.75,34.25,-0.86628217,rabat-sale-kenitra
2024-10-16,-6.75,34.25,0.805999,rabat-sale-kenitra
2024-11-16,-6.75,34.25,-1.542674,rabat-sale-kenitra
2024-12-16,-6.75,34.25,-1.6777903,rabat-sale-kenitra
2000-01-16,-7.75,31.75,-0.5253416,marrakech-safi
2000-02-15,-7.75,31.75,-1.9301022,marrakech-safi
2000-03-16,-7.75,31.75,-2.0178497,marrakech-safi
2000-04-16,-7.75,31.75,0.5975147,marrakech-safi
2000-05-16,-7.75,31.75,-0.60714096,marrakech-safi
2000-06-16,-7.75,31.75,-1.5025339,marrakech-safi
2000-07-16,-7.75,31.75,-1.1206688,marrakech-safi
2000-08-16,-7.75,31.75,-0.6294769,marrakech-safi
2000-09-16,-7.75,31.75,-0.6457193,marrakech-safi
2000-10-16,-7.75,31.75,0.2673261,marrakech-safi
2000-11-16,-7.75,31.75,-1.0379481,marrakech-safi
2000-12-16,-7.75,31.75,1.0847086,marrakech-safi
2001-01-16,-7.75,31.75,-0.17203654,marrakech-safi
2001-02-15,-7.75,31.75,-1.4794554,marrakech-safi
2001-03-16,-7.75,31.75,-1.3276292,marrakech-safi
2001-04-16,-7.75,31.75,-1.8318431,marrakech-safi
2001-05-16,-7.75,31.75,-0.7146027,marrakech-safi
2001-06-16,-7.75,31.75,-2.2223208,marrakech-safi
2001-07-16,-7.75,31.75,-0.044283863,marrakech-safi
2001-08-16,-7.75,31.75,-0.3033759,marrakech-safi
2001-09-16,-7.75,31.75,0.38163424,marrakech-safi
2001-10-16,-7.75,31.75,-0.78638124,marrakech-safi
2001-11-16,-7.75,31.75,-0.9516447,marrakech-safi
2001-12-16,-7.75,31.75,1.4398395,marrakech-safi
2002-01-16,-7.75,31.75,-1.7786872,marrakech-safi
2002-02-15,-7.75,31.75,-1.219304,marrakech-safi
2002-03-16,-7.75,31.75,1.8659253,marrakech-safi
2002-04-16,-7.75,31.75,1.3023793,marrakech-safi
2002-05-16,-7.75,31.75,-0.52297014,marrakech-safi
2002-06-16,-7.75,31.75,-0.35320747,marrakech-safi
2002-07-16,-7.75,31.75,-0.044283863,marrakech-safi
2002-08-16,-7.75,31.75,1.0959561,marrakech-safi
2002-09-16,-7.75,31.75,-1.2709198,marrakech-safi
2002-10-16,-7.75,31.75,-0.3369518,marrakech-safi
2002-11-16,-7.75,31.75,1.377069,marrakech-safi
2002-12-16,-7.75,31.75,0.24606314,marrakech-safi
2003-01-16,-7.75,31.75,-0.7789603,marrakech-safi
2003-02-15,-7.75,31.75,-0.78308123,marrakech-safi
2003-03-16,-7.75,31.75,1.0284522,marrakech-safi
2003-04-16,-7.75,31.75,-0.21015683,marrakech-safi
2003-05-16,-7.75,31.75,-1.4688724,marrakech-safi
2003-06-16,-7.75,31.75,-0.45945415,marrakech-safi
2003-07-16,-7.75,31.75,-0.8861681,marrakech-safi
2003-08-16,-7.75,31.75,-1.7894609,marrakech-safi
2003-09-16,-7.75,31.75,-1.5493004,marrakech-safi
2003-10-16,-7.75,31.75,1.6854559,marrakech-safi
2003-11-16,-7.75,31.75,0.3988836,marrakech-safi
2003-12-16,-7.75,31.75,0.44812316,marrakech-safi
2004-01-16,-7.75,31.75,-1.7475595,marrakech-safi
2004-02-15,-7.75,31.75,0.1217786,marrakech-safi
2004-03-16,-7.75,31.75,0.23623618,marrakech-safi
2004-04-16,-7.75,31.75,-0.20013979,marrakech-safi
2004-05-16,-7.75,31.75,1.3412027,marrakech-safi
2004-06-16,-7.75,31.75,-1.5501524,marrakech-safi
2004-07-16,-7.75,31.75,-0.5208965,marrakech-safi
2004-08-16,-7.75,31.75,0.1450288,marrakech-safi
2004-09-16,-7.75,31.75,-1.255623,marrakech-safi
2004-10-16,-7.75,31.75,0.42165807,marrakech-safi
2004-11-16,-7.75,31.75,0.113193974,marrakech-safi
2004-12-16,-7.75,31.75,0.42851233,marrakech-safi
2005-01-16,-7.75,31.75,-1.6979371,marrakech-safi
2005-02-15,-7.75,31.75,0.6432706,marrakech-safi
2005-03-16,-7.75,31.75,-0.5372528,marrakech-safi
2005-04-16,-7.75,31.75,-1.7274888,marrakech-safi
2005-05-16,-7.75,31.75,-1.6252537,marrakech-safi
2005-06-16,-7.75,31.75,-1.4152827,marrakech-safi
2005-07-16,-7.75,31.75,-0.62363,marrakech-safi
2005-08-16,-7.75,31.75,-0.946496,marrakech-safi
2005-09-16,-7.75,31.75,-1.486931,marrakech-safi
2005-10-16,-7.75,31.75,0.0008509681,marrakech-safi
2005-11-16,-7.75,31.75,0.18174103,marrakech-safi
2005-12-16,-7.75,31.75,0.83584243,marrakech-safi
2006-01-16,-7.75,31.75,1.8583921,marrakech-safi
2006-02-15,-7.75,31.75,0.53271335,marrakech-safi
2006-03-16,-7.75,31.75,-0.93166995,marrakech-safi
2006-04-16,-7.75,31.75,0.08269436,marrakech-safi
2006-05-16,-7.75,31.75,0.62538123,marrakech-safi
2006-06-16,-7.75,31.75,-0.055051614,marrakech-safi
2006-07-16,-7.75,31.75,-0.044283275,marrakech-safi
2006-08-16,-7.75,31.75,-1.0236585,marrakech-safi
2006-09-16,-7.75,31.75,0.066324584,marrakech-safi
2006-10-16,-7.75,31.75,0.60647255,marrakech-safi
2006-11-16,-7.75,31.75,-0.46858868,marrakech-safi
2006-12-16,-7.75,31.75,-0.77008665,marrakech-safi
2007-01-16,-7.75,31.75,-0.36166546,marrakech-safi
2007-02-15,-7.75,31.75,0.3014942,marrakech-safi
2007-03-16,-7.75,31.75,-1.5142108,marrakech-safi
2007-04-16,-7.75,31.75,0.30815056,marrakech-safi
2007-05-16,-7.75,31.75,-1.1668713,marrakech-safi
2007-06-16,-7.75,31.75,-1.0352907,marrakech-safi
2007-07-16,-7.75,31.75,-1.6497406,marrakech-safi
2007-08-16,-7.75,31.75,-0.07796435,marrakech-safi
2007-09-16,-7.75,31.75,-0.110672265,marrakech-safi
2007-10-16,-7.75,31.75,-0.4703727,marrakech-safi
2007-11-16,-7.75,31.75,0.13045734,marrakech-safi
2007-12-16,-7.75,31.75,-1.1905402,marrakech-safi
2008-01-16,-7.75,31.75,-0.5530703,marrakech-safi
2008-02-15,-7.75,31.75,0.46024206,marrakech-safi
2008-03-16,-7.75,31.75,-1.3552219,marrakech-safi
2008-04-16,-7.75,31.75,-1.3182315,marrakech-safi
2008-05-16,-7.75,31.75,-0.18380424,marrakech-safi
2008-06-16,-7.75,31.75,-2.2614517,marrakech-safi
2008-07-16,-7.75,31.75,-0.8861681,marrakech-safi
2008-08-16,-7.75,31.75,-1.5530638,marrakech-safi
2008-09-16,-7.75,31.75,1.7708305,marrakech-safi
2008-10-16,-7.75,31.75,1.3466059,marrakech-safi
2008-11-16,-7.75,31.75,0.5337053,marrakech-safi
2008-12-16,-7.75,31.75,0.035707194,marrakech-safi
2009-01-16,-7.75,31.75,0.7392324,marrakech-safi
2009-02-15,-7.75,31.75,1.7573298,marrakech-safi
2009-03-16,-7.75,31.75,0.78130454,marrakech-safi
2009-04-16,-7.75,31.75,-1.0486745,marrakech-safi
2009-05-16,-7.75,31.75,-1.333618,marrakech-safi
2009-06-16,-7.75,31.75,-0.84938663,marrakech-safi
2009-07-16,-7.75,31.75,-1.5975301,marrakech-safi
2009-08-16,-7.75,31.75,-2.3183146,marrakech-safi
2009-09-16,-7.75,31.75,1.3004181,marrakech-safi
2009-10-16,-7.75,31.75,-1.0544931,marrakech-safi
2009-11-16,-7.75,31.75,-1.4369943,marrakech-safi
2009-12-16,-7.75,31.75,0.71567243,marrakech-safi
2010-01-16,-7.75,31.75,1.0636809,marrakech-safi
2010-02-15,-7.75,31.75,2.1618814,marrakech-safi
2010-03-16,-7.75,31.75,0.35405624,marrakech-safi
2010-04-16,-7.75,31.75,-0.83176607,marrakech-safi
2010-05-16,-7.75,31.75,-0.74534464,marrakech-safi
2010-06-16,-7.75,31.75,0.2772743,marrakech-safi
2010-07-16,-7.75,31.75,1.0986966,marrakech-safi
2010-08-16,-7.75,31.75,-1.0998667,marrakech-safi
2010-09-16,-7.75,31.75,-0.5174725,marrakech-safi
2010-10-16,-7.75,31.75,0.5244996,marrakech-safi
2010-11-16,-7.75,31.75,0.91688854,marrakech-safi
2010-12-16,-7.75,31.75,0.13590044,marrakech-safi
2011-01-16,-7.75,31.75,0.26857743,marrakech-safi
2011-02-15,-7.75,31.75,-1.135795,marrakech-safi
2011-03-16,-7.75,31.75,1.3986353,marrakech-safi
2011-04-16,-7.75,31.75,1.1185453,marrakech-safi
2011-05-16,-7.75,31.75,1.6518766,marrakech-safi
2011-06-16,-7.75,31.75,-0.8270776,marrakech-safi
2011-07-16,-7.75,31.75,0.28081903,marrakech-safi
2011-08-16,-7.75,31.75,0.7557396,marrakech-safi
2011-09-16,-7.75,31.75,-1.611978,marrakech-safi
2011-10-16,-7.75,31.75,-0.48216793,marrakech-safi
2011-11-16,-7.75,31.75,0.7248957,marrakech-safi
2011-12-16,-7.75,31.75,-1.700991,marrakech-safi
2012-01-16,-7.75,31.75,-0.34021342,marrakech-safi
2012-02-15,-7.75,31.75,-1.425505,marrakech-safi
2012-03-16,-7.75,31.75,0.46450365,marrakech-safi
2012-04-16,-7.75,31.75,1.0331986,marrakech-safi
2012-05-16,-7.75,31.75,-2.1368952,marrakech-safi
2012-06-16,-7.75,31.75,-1.521654,marrakech-safi
2012-07-16,-7.75,31.75,-0.54150254,marrakech-safi
2012-08-16,-7.75,31.75,-1.9986737,marrakech-safi
2012-09-16,-7.75,31.75,1.6303157,marrakech-safi
2012-10-16,-7.75,31.75,1.4067714,marrakech-safi
2012-11-16,-7.75,31.75,0.36710364,marrakech-safi
2012-12-16,-7.75,31.75,-1.5177972,marrakech-safi
2013-01-16,-7.75,31.75,-0.7789603,marrakech-safi
2013-02-15,-7.75,31.75,-0.9492977,marrakech-safi
2013-03-16,-7.75,31.75,1.667401,marrakech-safi
2013-04-16,-7.75,31.75,-1.0539676,marrakech-safi
2013-05-16,-7.75,31.75,-0.3181776,marrakech-safi
2013-06-16,-7.75,31.75,-1.2244534,marrakech-safi
2013-07-16,-7.75,31.75,-1.0044751,marrakech-safi
2013-08-16,-7.75,31.75,-1.4124453,marrakech-safi
2013-09-16,-7.75,31.75,1.4744686,marrakech-safi
2013-10-16,-7.75,31.75,-1.5938959,marrakech-safi
2013-11-16,-7.75,31.75,-0.87578946,marrakech-safi
2013-12-16,-7.75,31.75,-0.39193583,marrakech-safi
2014-01-16,-7.75,31.75,0.91193265,marrakech-safi
2014-02-15,-7.75,31.75,-0.8172214,marrakech-safi
2014-03-16,-7.75,31.75,-0.88347334,marrakech-safi
2014-04-16,-7.75,31.75,-0.6422305,marrakech-safi
2014-05-16,-7.75,31.75,-1.3788254,marrakech-safi
2014-06-16,-7.75,31.75,-0.9921655,marrakech-safi
2014-07-16,-7.75,31.75,0.49599105,marrakech-safi
2014-08-16,-7.75,31.75,0.86146486,marrakech-safi
2014-09-16,-7.75,31.75,-0.5315975,marrakech-safi
2014-10-16,-7.75,31.75,-1.5243379,marrakech-safi
2014-11-16,-7.75,31.75,2.1719785,marrakech-safi
2014-12-16,-7.75,31.75,-0.64275163,marrakech-safi
2015-01-16,-7.75,31.75,0.31334087,marrakech-safi
2015-02-15,-7.75,31.75,-0.38419396,marrakech-safi
2015-03-16,-7.75,31.75,-0.16577186,marrakech-safi
2015-04-16,-7.75,31.75,-1.0222064,marrakech-safi
2015-05-16,-7.75,31.75,-1.758111,marrakech-safi
2015-06-16,-7.75,31.75,-1.2038368,marrakech-safi
2015-07-16,-7.75,31.75,-1.6497425,marrakech-safi
2015-08-16,-7.75,31.75,1.5561614,marrakech-safi
2015-09-16,-7.75,31.75,0.89218235,marrakech-safi
2015-10-16,-7.75,31.75,-0.46448648,marrakech-safi
2015-11-16,-7.75,31.75,-1.3804868,marrakech-safi
2015-12-16,-7.75,31.75,-1.7950443,marrakech-safi
2016-01-16,-7.75,31.75,-1.410401,marrakech-safi
2016-02-15,-7.75,31.75,-0.7830813,marrakech-safi
2016-03-16,-7.75,31.75,-0.64995867,marrakech-safi
2016-04-16,-7.75,31.75,-1.3761966,marrakech-safi
2016-05-16,-7.75,31.75,0.6253806,marrakech-safi
2016-06-16,-7.75,31.75,-1.6250994,marrakech-safi
2016-07-16,-7.75,31.75,-0.35530475,marrakech-safi
2016-08-16,-7.75,31.75,-1.0236579,marrakech-safi
2016-09-16,-7.75,31.75,-0.9386633,marrakech-safi
2016-10-16,-7.75,31.75,-0.71180296,marrakech-safi
2016-11-16,-7.75,31.75,0.5148653,marrakech-safi
2016-12-16,-7.75,31.75,0.36888012,marrakech-safi
2017-01-16,-7.75,31.75,-0.9233516,marrakech-safi
2017-02-15,-7.75,31.75,1.2070938,marrakech-safi
2017-03-16,-7.75,31.75,-0.93647933,marrakech-safi
2017-04-16,-7.75,31.75,-1.2549123,marrakech-safi
2017-05-16,-7.75,31.75,-1.3863482,marrakech-safi
2017-06-16,-7.75,31.75,-1.5784351,marrakech-safi
2017-07-16,-7.75,31.75,-1.2346137,marrakech-safi
2017-08-16,-7.75,31.75,-0.64962554,marrakech-safi
2017-09-16,-7.75,31.75,-2.2615833,marrakech-safi
2017-10-16,-7.75,31.75,-1.6782724,marrakech-safi
2017-11-16,-7.75,31.75,-0.8656994,marrakech-safi
2017-12-16,-7.75,31.75,-0.48285332,marrakech-safi
2018-01-16,-7.75,31.75,1.1888609,marrakech-safi
2018-02-15,-7.75,31.75,0.48716325,marrakech-safi
2018-03-16,-7.75,31.75,0.8712771,marrakech-safi
2018-04-16,-7.75,31.75,1.227919,marrakech-safi
2018-05-16,-7.75,31.75,1.0857586,marrakech-safi
2018-06-16,-7.75,31.75,0.004679905,marrakech-safi
2018-07-16,-7.75,31.75,-0.044283863,marrakech-safi
2018-08-16,-7.75,31.75,0.34324172,marrakech-safi
2018-09-16,-7.75,31.75,1.1725999,marrakech-safi
2018-10-16,-7.75,31.75,1.63044,marrakech-safi
2018-11-16,-7.75,31.75,0.4920726,marrakech-safi
2018-12-16,-7.75,31.75,-1.6960412,marrakech-safi
2019-01-16,-7.75,31.75,-1.0168682,marrakech-safi
2019-02-15,-7.75,31.75,-1.07686,marrakech-safi
2019-03-16,-7.75,31.75,-0.810847,marrakech-safi
2019-04-16,-7.75,31.75,-0.3162353,marrakech-safi
2019-05-16,-7.75,31.75,-0.4315674,marrakech-safi
2019-06-16,-7.75,31.75,-1.3159783,marrakech-safi
2019-07-16,-7.75,31.75,-0.023672493,marrakech-safi
2019-08-16,-7.75,31.75,-0.7098388,marrakech-safi
2019-09-16,-7.75,31.75,-0.7909446,marrakech-safi
2019-10-16,-7.75,31.75,-1.028504,marrakech-safi
2019-11-16,-7.75,31.75,-0.6554098,marrakech-safi
2019-12-16,-7.75,31.75,0.4946429,marrakech-safi
2020-01-16,-7.75,31.75,-0.34021342,marrakech-safi
2020-02-15,-7.75,31.75,-1.8272178,marrakech-safi
2020-03-16,-7.75,31.75,-0.059735034,marrakech-safi
2020-04-16,-7.75,31.75,0.1809649,marrakech-safi
2020-05-16,-7.75,31.75,-1.2428486,marrakech-safi
2020-06-16,-7.75,31.75,-0.9704579,marrakech-safi
2020-07-16,-7.75,31.75,-1.7355151,marrakech-safi
2020-08-16,-7.75,31.75,0.12493484,marrakech-safi
2020-09-16,-7.75,31.75,-0.6026958,marrakech-safi
2020-10-16,-7.75,31.75,-1.0349928,marrakech-safi
2020-11-16,-7.75,31.75,-0.8656994,marrakech-safi
2020-12-16,-7.75,31.75,-0.5407343,marrakech-safi
2021-01-16,-7.75,31.75,1.323749,marrakech-safi
2021-02-15,-7.75,31.75,1.0275805,marrakech-safi
2021-03-16,-7.75,31.75,-0.37050965,marrakech-safi
2021-04-16,-7.75,31.75,-1.0804324,marrakech-safi
2021-05-16,-7.75,31.75,-1.3185221,marrakech-safi
2021-06-16,-7.75,31.75,-0.48293036,marrakech-safi
2021-07-16,-7.75,31.75,-0.6440791,marrakech-safi
2021-08-16,-7.75,31.75,-1.3945774,marrakech-safi
2021-09-16,-7.75,31.75,-0.9237888,marrakech-safi
2021-10-16,-7.75,31.75,-1.5520817,marrakech-safi
2021-11-16,-7.75,31.75,-0.5664351,marrakech-safi
2021-12-16,-7.75,31.75,-0.7602586,marrakech-safi
2022-01-16,-7.75,31.75,-0.33486456,marrakech-safi
2022-02-15,-7.75,31.75,-0.929699,marrakech-safi
2022-03-16,-7.75,31.75,0.44264823,marrakech-safi
2022-04-16,-7.75,31.75,-0.52213025,marrakech-safi
2022-05-16,-7.75,31.75,-1.5286258,marrakech-safi
2022-06-16,-7.75,31.75,-0.25811508,marrakech-safi
2022-07-16,-7.75,31.75,-1.4193331,marrakech-safi
2022-08-16,-7.75,31.75,0.7198146,marrakech-safi
2022-09-16,-7.75,31.75,0.09087477,marrakech-safi
2022-10-16,-7.75,31.75,-1.1858245,marrakech-safi
2022-11-16,-7.75,31.75,-1.8191038,marrakech-safi
2022-12-16,-7.75,31.75,0.64412934,marrakech-safi
2023-01-16,-7.75,31.75,-0.9059092,marrakech-safi
2023-02-15,-7.75,31.75,1.6751995,marrakech-safi
2023-03-16,-7.75,31.75,-2.2987292,marrakech-safi
2023-04-16,-7.75,31.75,-1.3867266,marrakech-safi
2023-05-16,-7.75,31.75,-0.85296655,marrakech-safi
2023-06-16,-7.75,31.75,-2.3155527,marrakech-safi
2023-07-16,-7.75,31.75,-3.051004,marrakech-safi
2023-08-16,-7.75,31.75,-2.449308,marrakech-safi
2023-09-16,-7.75,31.75,-1.1794049,marrakech-safi
2023-10-16,-7.75,31.75,-0.20228586,marrakech-safi
2023-11-16,-7.75,31.75,-1.8346887,marrakech-safi
2023-12-16,-7.75,31.75,-1.5475153,marrakech-safi
2024-01-16,-7.75,31.75,-1.3560468,marrakech-safi
2024-02-15,-7.75,31.75,-0.7246828,marrakech-safi
2024-03-16,-7.75,31.75,0.6803647,marrakech-safi
2024-04-16,-7.75,31.75,-1.6438624,marrakech-safi
2024-05-16,-7.75,31.75,-1.662265,marrakech-safi
2024-06-16,-7.75,31.75,-0.55302143,marrakech-safi
2024-07-16,-7.75,31.75,-1.7184814,marrakech-safi
2024-08-16,-7.75,31.75,-1.6896169,marrakech-safi
2024-09-16,-7.75,31.75,-0.3643394,marrakech-safi
2024-10-16,-7.75,31.75,0.31838322,marrakech-safi
2024-11-16,-7.75,31.75,-1.4267153,marrakech-safi
2024-12-16,-7.75,31.75,-0.7259002,marrakech-safi
2000-01-16,-6.25,32.75,-0.91853285,beni_mellal-khenifra
2000-02-15,-6.25,32.75,-1.9351318,beni_mellal-khenifra
2000-03-16,-6.25,32.75,-2.011507,beni_mellal-khenifra
2000-04-16,-6.25,32.75,0.19597414,beni_mellal-khenifra
2000-05-16,-6.25,32.75,-0.309269,beni_mellal-khenifra
2000-06-16,-6.25,32.75,-1.3790672,beni_mellal-khenifra
2000-07-16,-6.25,32.75,-0.9800521,beni_mellal-khenifra
2000-08-16,-6.25,32.75,-0.7205924,beni_mellal-khenifra
2000-09-16,-6.25,32.75,0.16935797,beni_mellal-khenifra
2000-10-16,-6.25,32.75,1.013507,beni_mellal-khenifra
2000-11-16,-6.25,32.75,-0.8276031,beni_mellal-khenifra
2000-12-16,-6.25,32.75,1.0491889,beni_mellal-khenifra
2001-01-16,-6.25,32.75,0.21533422,beni_mellal-khenifra
2001-02-15,-6.25,32.75,-1.3821119,beni_mellal-khenifra
2001-03-16,-6.25,32.75,-1.2139133,beni_mellal-khenifra
2001-04-16,-6.25,32.75,-1.8208617,beni_mellal-khenifra
2001-05-16,-6.25,32.75,-0.29871407,beni_mellal-khenifra
2001-06-16,-6.25,32.75,-2.535437,beni_mellal-khenifra
2001-07-16,-6.25,32.75,-0.07300391,beni_mellal-khenifra
2001-08-16,-6.25,32.75,0.94424564,beni_mellal-khenifra
2001-09-16,-6.25,32.75,0.30566078,beni_mellal-khenifra
2001-10-16,-6.25,32.75,-0.24751633,beni_mellal-khenifra
2001-11-16,-6.25,32.75,-1.0469513,beni_mellal-khenifra
2001-12-16,-6.25,32.75,1.5561664,beni_mellal-khenifra
2002-01-16,-6.25,32.75,-1.7511728,beni_mellal-khenifra
2002-02-15,-6.25,32.75,-1.2650036,beni_mellal-khenifra
2002-03-16,-6.25,32.75,1.2827802,beni_mellal-khenifra
2002-04-16,-6.25,32.75,1.3606987,beni_mellal-khenifra
2002-05-16,-6.25,32.75,-0.37303498,beni_mellal-khenifra
2002-06-16,-6.25,32.75,-0.6738755,beni_mellal-khenifra
2002-07-16,-6.25,32.75,-0.090142585,beni_mellal-khenifra
2002-08-16,-6.25,32.75,0.59271467,beni_mellal-khenifra
2002-09-16,-6.25,32.75,-1.1824673,beni_mellal-khenifra
2002-10-16,-6.25,32.75,-0.09872037,beni_mellal-khenifra
2002-11-16,-6.25,32.75,1.6417606,beni_mellal-khenifra
2002-12-16,-6.25,32.75,-0.12088847,beni_mellal-khenifra
2003-01-16,-6.25,32.75,-0.10111957,beni_mellal-khenifra
2003-02-15,-6.25,32.75,-0.83789074,beni_mellal-khenifra
2003-03-16,-6.25,32.75,0.77677643,beni_mellal-khenifra
2003-04-16,-6.25,32.75,-0.049698144,beni_mellal-khenifra
2003-05-16,-6.25,32.75,-1.3683563,beni_mellal-khenifra
2003-06-16,-6.25,32.75,0.24403182,beni_mellal-khenifra
2003-07-16,-6.25,32.75,-0.43812224,beni_mellal-khenifra
2003-08-16,-6.25,32.75,-0.8191609,beni_mellal-khenifra
2003-09-16,-6.25,32.75,-1.6223059,beni_mellal-khenifra
2003-10-16,-6.25,32.75,1.7182628,beni_mellal-khenifra
2003-11-16,-6.25,32.75,0.270979,beni_mellal-khenifra
2003-12-16,-6.25,32.75,0.96756566,beni_mellal-khenifra
2004-01-16,-6.25,32.75,-1.6350975,beni_mellal-khenifra
2004-02-15,-6.25,32.75,-0.22902982,beni_mellal-khenifra
2004-03-16,-6.25,32.75,-0.250603,beni_mellal-khenifra
2004-04-16,-6.25,32.75,0.050130706,beni_mellal-khenifra
2004-05-16,-6.25,32.75,1.168641,beni_mellal-khenifra
2004-06-16,-6.25,32.75,-1.4828546,beni_mellal-khenifra
2004-07-16,-6.25,32.75,0.012152777,beni_mellal-khenifra
2004-08-16,-6.25,32.75,-0.37486482,beni_mellal-khenifra
2004-09-16,-6.25,32.75,-1.4311159,beni_mellal-khenifra
2004-10-16,-6.25,32.75,0.9526822,beni_mellal-khenifra
2004-11-16,-6.25,32.75,-0.16071822,beni_mellal-khenifra
2004-12-16,-6.25,32.75,0.46034604,beni_mellal-khenifra
2005-01-16,-6.25,32.75,-1.6589382,beni_mellal-khenifra
2005-02-15,-6.25,32.75,-0.04453117,beni_mellal-khenifra
2005-03-16,-6.25,32.75,-0.84180504,beni_mellal-khenifra
2005-04-16,-6.25,32.75,-1.9374157,beni_mellal-khenifra
2005-05-16,-6.25,32.75,-1.9766799,beni_mellal-khenifra
2005-06-16,-6.25,32.75,-0.69442207,beni_mellal-khenifra
2005-07-16,-6.25,32.75,-1.1001517,beni_mellal-khenifra
2005-08-16,-6.25,32.75,-0.78634423,beni_mellal-khenifra
2005-09-16,-6.25,32.75,-1.0998244,beni_mellal-khenifra
2005-10-16,-6.25,32.75,0.24490497,beni_mellal-khenifra
2005-11-16,-6.25,32.75,0.43621737,beni_mellal-khenifra
2005-12-16,-6.25,32.75,0.3946182,beni_mellal-khenifra
2006-01-16,-6.25,32.75,1.511192,beni_mellal-khenifra
2006-02-15,-6.25,32.75,0.80939984,beni_mellal-khenifra
2006-03-16,-6.25,32.75,-1.026926,beni_mellal-khenifra
2006-04-16,-6.25,32.75,-0.3397712,beni_mellal-khenifra
2006-05-16,-6.25,32.75,0.843649,beni_mellal-khenifra
2006-06-16,-6.25,32.75,-0.10548758,beni_mellal-khenifra
2006-07-16,-6.25,32.75,0.045944378,beni_mellal-khenifra
2006-08-16,-6.25,32.75,-0.83555305,beni_mellal-khenifra
2006-09-16,-6.25,32.75,0.32561147,beni_mellal-khenifra
2006-10-16,-6.25,32.75,-0.2821709,beni_mellal-khenifra
2006-11-16,-6.25,32.75,-0.76512957,beni_mellal-khenifra
2006-12-16,-6.25,32.75,-0.5997223,beni_mellal-khenifra
2007-01-16,-6.25,32.75,-0.34093317,beni_mellal-khenifra
2007-02-15,-6.25,32.75,0.28972083,beni_mellal-khenifra
2007-03-16,-6.25,32.75,-1.2385592,beni_mellal-khenifra
2007-04-16,-6.25,32.75,1.1920569,beni_mellal-khenifra
2007-05-16,-6.25,32.75,-1.1062715,beni_mellal-khenifra
2007-06-16,-6.25,32.75,-1.3271298,beni_mellal-khenifra
2007-07-16,-6.25,32.75,-1.4024541,beni_mellal-khenifra
2007-08-16,-6.25,32.75,0.30489004,beni_mellal-khenifra
2007-09-16,-6.25,32.75,-0.41892943,beni_mellal-khenifra
2007-10-16,-6.25,32.75,-0.0077086417,beni_mellal-khenifra
2007-11-16,-6.25,32.75,-0.12934259,beni_mellal-khenifra
2007-12-16,-6.25,32.75,-1.3700565,beni_mellal-khenifra
2008-01-16,-6.25,32.75,0.03671609,beni_mellal-khenifra
2008-02-15,-6.25,32.75,0.8269332,beni_mellal-khenifra
2008-03-16,-6.25,32.75,-1.2002096,beni_mellal-khenifra
2008-04-16,-6.25,32.75,-0.77340084,beni_mellal-khenifra
2008-05-16,-6.25,32.75,0.012086896,beni_mellal-khenifra
2008-06-16,-6.25,32.75,-2.3448186,beni_mellal-khenifra
2008-07-16,-6.25,32.75,-0.5962659,beni_mellal-khenifra
2008-08-16,-6.25,32.75,-1.2714449,beni_mellal-khenifra
2008-09-16,-6.25,32.75,1.8964069,beni_mellal-khenifra
2008-10-16,-6.25,32.75,1.5097572,beni_mellal-khenifra
2008-11-16,-6.25,32.75,0.39210892,beni_mellal-khenifra
2008-12-16,-6.25,32.75,0.63768303,beni_mellal-khenifra
2009-01-16,-6.25,32.75,0.8564607,beni_mellal-khenifra
2009-02-15,-6.25,32.75,1.0750375,beni_mellal-khenifra
2009-03-16,-6.25,32.75,1.0270623,beni_mellal-khenifra
2009-04-16,-6.25,32.75,-1.0958321,beni_mellal-khenifra
2009-05-16,-6.25,32.75,-1.5213909,beni_mellal-khenifra
