date,lon,lat,SPEI
2020-03-16,-7.75,31.75,-0.059735034
2020-04-16,-7.75,31.75,0.1809649
2020-05-16,-7.75,31.75,-1.2428486
2020-06-16,-7.75,31.75,-0.9704579
2020-07-16,-7.75,31.75,-1.7355151
2020-08-16,-7.75,31.75,0.12493484
2020-09-16,-7.75,31.75,-0.6026958
2020-10-16,-7.75,31.75,-1.0349928
2020-11-16,-7.75,31.75,-0.8656994
2020-12-16,-7.75,31.75,-0.5407343
2021-01-16,-7.75,31.75,1.323749
2021-02-15,-7.75,31.75,1.0275805
2021-03-16,-7.75,31.75,-0.37050965
2021-04-16,-7.75,31.75,-1.0804324
2021-05-16,-7.75,31.75,-1.3185221
2021-06-16,-7.75,31.75,-0.48293036
2021-07-16,-7.75,31.75,-0.6440791
2021-08-16,-7.75,31.75,-1.3945774
2021-09-16,-7.75,31.75,-0.9237888
2021-10-16,-7.75,31.75,-1.5520817
2021-11-16,-7.75,31.75,-0.5664351
2021-12-16,-7.75,31.75,-0.7602586
2022-01-16,-7.75,31.75,-0.33486456
2022-02-15,-7.75,31.75,-0.929699
2022-03-16,-7.75,31.75,0.44264823
2022-04-16,-7.75,31.75,-0.52213025
2022-05-16,-7.75,31.75,-1.5286258
2022-06-16,-7.75,31.75,-0.25811508
2022-07-16,-7.75,31.75,-1.4193331
2022-08-16,-7.75,31.75,0.7198146
2022-09-16,-7.75,31.75,0.09087477
2022-10-16,-7.75,31.75,-1.1858245
2022-11-16,-7.75,31.75,-1.8191038
2022-12-16,-7.75,31.75,0.64412934
2023-01-16,-7.75,31.75,-0.9059092
2023-02-15,-7.75,31.75,1.6751995
2023-03-16,-7.75,31.75,-2.2987292
2023-04-16,-7.75,31.75,-1.3867266
2023-05-16,-7.75,31.75,-0.85296655
2023-06-16,-7.75,31.75,-2.3155527
2023-07-16,-7.75,31.75,-3.051004
2023-08-16,-7.75,31.75,-2.449308
2023-09-16,-7.75,31.75,-1.1794049
2023-10-16,-7.75,31.75,-0.20228586
2023-11-16,-7.75,31.75,-1.8346887
2023-12-16,-7.75,31.75,-1.5475153
2024-01-16,-7.75,31.75,-1.3560468
2024-02-15,-7.75,31.75,-0.7246828
2024-03-16,-7.75,31.75,0.6803647
2024-04-16,-7.75,31.75,-1.6438624
2024-05-16,-7.75,31.75,-1.662265
2024-06-16,-7.75,31.75,-0.55302143
2024-07-16,-7.75,31.75,-1.7184814
2024-08-16,-7.75,31.75,-1.6896169
2024-09-16,-7.75,31.75,-0.3643394
2024-10-16,-7.75,31.75,0.31838322
2024-11-16,-7.75,31.75,-1.4267153
2024-12-16,-7.75,31.75,-0.7259002
