date,lon,lat,SPEI
2019-07-16,-5.25,31.25,0.1608211
2019-08-16,-5.25,31.25,0.22556597
2019-09-16,-5.25,31.25,-0.8781042
2019-10-16,-5.25,31.25,-1.2297698
2019-11-16,-5.25,31.25,-1.1553469
2019-12-16,-5.25,31.25,-0.04601298
2020-01-16,-5.25,31.25,-0.5618581
2020-02-15,-5.25,31.25,-1.7581937
2020-03-16,-5.25,31.25,0.037283897
2020-04-16,-5.25,31.25,-0.22665752
2020-05-16,-5.25,31.25,-1.7419976
2020-06-16,-5.25,31.25,-1.2001648
2020-07-16,-5.25,31.25,-1.3019516
2020-08-16,-5.25,31.25,1.2388026
2020-09-16,-5.25,31.25,-0.6311734
2020-10-16,-5.25,31.25,-1.2233115
2020-11-16,-5.25,31.25,-0.80896854
2020-12-16,-5.25,31.25,-0.8036146
2021-01-16,-5.25,31.25,0.6511453
2021-02-15,-5.25,31.25,0.626025
2021-03-16,-5.25,31.25,-0.16965249
2021-04-16,-5.25,31.25,-0.75107855
2021-05-16,-5.25,31.25,-1.2242105
2021-06-16,-5.25,31.25,-0.6868933
2021-07-16,-5.25,31.25,-1.6265877
2021-08-16,-5.25,31.25,-1.3772546
2021-09-16,-5.25,31.25,-1.0306094
2021-10-16,-5.25,31.25,-1.9354072
2021-11-16,-5.25,31.25,-0.6896005
2021-12-16,-5.25,31.25,-0.6135827
2022-01-16,-5.25,31.25,-0.28804106
2022-02-15,-5.25,31.25,-0.63137996
2022-03-16,-5.25,31.25,0.13151908
2022-04-16,-5.25,31.25,-0.24572642
2022-05-16,-5.25,31.25,-1.669891
2022-06-16,-5.25,31.25,-0.0052309604
2022-07-16,-5.25,31.25,-1.4440687
2022-08-16,-5.25,31.25,1.1423976
2022-09-16,-5.25,31.25,0.43123865
2022-10-16,-5.25,31.25,-0.5300995
2022-11-16,-5.25,31.25,-1.9314382
2022-12-16,-5.25,31.25,0.7921113
2023-01-16,-5.25,31.25,-0.9254346
2023-02-15,-5.25,31.25,1.960243
2023-03-16,-5.25,31.25,-2.3508883
2023-04-16,-5.25,31.25,-1.084889
2023-05-16,-5.25,31.25,-0.8272619
2023-06-16,-5.25,31.25,-1.9798305
2023-07-16,-5.25,31.25,-2.5810633
2023-08-16,-5.25,31.25,-2.4724312
2023-09-16,-5.25,31.25,-0.98375726
2023-10-16,-5.25,31.25,-0.8385614
2023-11-16,-5.25,31.25,-1.9247215
2023-12-16,-5.25,31.25,-1.6007276
2024-01-16,-5.25,31.25,-1.440816
2024-02-15,-5.25,31.25,-1.520562
2024-03-16,-5.25,31.25,-0.28214604
2024-04-16,-5.25,31.25,-1.6202347
2024-05-16,-5.25,31.25,-2.0941074
2024-06-16,-5.25,31.25,-0.6868933
2024-07-16,-5.25,31.25,-2.0304444
2024-08-16,-5.25,31.25,-0.76139504
2024-09-16,-5.25,31.25,-0.19059621
2024-10-16,-5.25,31.25,-0.0052794935
2024-11-16,-5.25,31.25,-1.4917701
2024-12-16,-5.25,31.25,-0.872666
