date,lon,lat,SPEI
2021-10-16,-2.75,34.75,-1.2321762
2021-11-16,-2.75,34.75,-0.29587638
2021-12-16,-2.75,34.75,-0.91303974
2022-01-16,-2.75,34.75,-1.5555468
2022-02-15,-2.75,34.75,-1.45975
2022-03-16,-2.75,34.75,1.2927262
2022-04-16,-2.75,34.75,0.402905
2022-05-16,-2.75,34.75,-0.9036464
2022-06-16,-2.75,34.75,-1.450064
2022-07-16,-2.75,34.75,-1.6513718
2022-08-16,-2.75,34.75,-1.3203938
2022-09-16,-2.75,34.75,-0.3713762
2022-10-16,-2.75,34.75,-1.2946895
2022-11-16,-2.75,34.75,-1.6955427
2022-12-16,-2.75,34.75,-0.16683957
2023-01-16,-2.75,34.75,-0.33665326
2023-02-15,-2.75,34.75,-0.57790446
2023-03-16,-2.75,34.75,-1.9019186
2023-04-16,-2.75,34.75,-2.4144309
2023-05-16,-2.75,34.75,0.014688425
2023-06-16,-2.75,34.75,-0.569407
2023-07-16,-2.75,34.75,-2.0190156
2023-08-16,-2.75,34.75,-2.6520562
2023-09-16,-2.75,34.75,0.8545093
2023-10-16,-2.75,34.75,-0.78022486
2023-11-16,-2.75,34.75,-1.856773
2023-12-16,-2.75,34.75,-1.883354
2024-01-16,-2.75,34.75,-1.3425678
2024-02-15,-2.75,34.75,-1.0420886
2024-03-16,-2.75,34.75,0.012498421
2024-04-16,-2.75,34.75,-1.7972584
2024-05-16,-2.75,34.75,-2.1600893
2024-06-16,-2.75,34.75,-0.40481067
2024-07-16,-2.75,34.75,-1.9940977
2024-08-16,-2.75,34.75,-0.74789846
2024-09-16,-2.75,34.75,0.11388077
2024-10-16,-2.75,34.75,-0.26791677
2024-11-16,-2.75,34.75,-1.7110742
2024-12-16,-2.75,34.75,-1.7996361
