date,lon,lat,SPEI
2016-06-16,-6.25,32.75,-1.4205978
2016-07-16,-6.25,32.75,0.22855441
2016-08-16,-6.25,32.75,0.364218
2016-09-16,-6.25,32.75,-1.1163403
2016-10-16,-6.25,32.75,-0.5986896
2016-11-16,-6.25,32.75,0.538405
2016-12-16,-6.25,32.75,0.8900705
2017-01-16,-6.25,32.75,-1.0803789
2017-02-15,-6.25,32.75,1.2330408
2017-03-16,-6.25,32.75,-0.9689625
2017-04-16,-6.25,32.75,-0.95520365
2017-05-16,-6.25,32.75,-0.8596696
2017-06-16,-6.25,32.75,-1.0983913
2017-07-16,-6.25,32.75,-1.0830739
2017-08-16,-6.25,32.75,-0.24416679
2017-09-16,-6.25,32.75,-2.040741
2017-10-16,-6.25,32.75,-1.5272893
2017-11-16,-6.25,32.75,-0.97941476
2017-12-16,-6.25,32.75,-0.63743895
2018-01-16,-6.25,32.75,1.0898142
2018-02-15,-6.25,32.75,0.4188728
2018-03-16,-6.25,32.75,1.241774
2018-04-16,-6.25,32.75,1.2889513
2018-05-16,-6.25,32.75,0.81865793
2018-06-16,-6.25,32.75,-0.31997365
2018-07-16,-6.25,32.75,-0.090142585
2018-08-16,-6.25,32.75,0.10661144
2018-09-16,-6.25,32.75,1.3505014
2018-10-16,-6.25,32.75,1.9532226
2018-11-16,-6.25,32.75,0.42234942
2018-12-16,-6.25,32.75,-1.788295
2019-01-16,-6.25,32.75,-0.9810943
2019-02-15,-6.25,32.75,-1.1443118
2019-03-16,-6.25,32.75,-0.8805215
2019-04-16,-6.25,32.75,-0.21789989
2019-05-16,-6.25,32.75,-0.7129308
2019-06-16,-6.25,32.75,-1.2647717
2019-07-16,-6.25,32.75,0.012154281
2019-08-16,-6.25,32.75,-0.9336117
2019-09-16,-6.25,32.75,-1.4809448
2019-10-16,-6.25,32.75,-0.8805951
2019-11-16,-6.25,32.75,-0.73524374
2019-12-16,-6.25,32.75,0.14888425
2020-01-16,-6.25,32.75,-0.43684956
2020-02-15,-6.25,32.75,-1.8355262
2020-03-16,-6.25,32.75,0.38361272
2020-04-16,-6.25,32.75,0.10869935
2020-05-16,-6.25,32.75,-0.62927836
2020-06-16,-6.25,32.75,-1.1607884
2020-07-16,-6.25,32.75,-1.4189483
2020-08-16,-6.25,32.75,0.55098575
2020-09-16,-6.25,32.75,-0.5138454
2020-10-16,-6.25,32.75,-1.0404323
2020-11-16,-6.25,32.75,-0.8248877
2020-12-16,-6.25,32.75,-0.315674
2021-01-16,-6.25,32.75,1.3500723
2021-02-15,-6.25,32.75,0.36779752
2021-03-16,-6.25,32.75,-0.1733849
2021-04-16,-6.25,32.75,-0.7341478
2021-05-16,-6.25,32.75,-1.2689221
2021-06-16,-6.25,32.75,-0.56137806
2021-07-16,-6.25,32.75,-1.1512171
2021-08-16,-6.25,32.75,-1.7503501
2021-09-16,-6.25,32.75,-0.9351231
2021-10-16,-6.25,32.75,-1.8181778
2021-11-16,-6.25,32.75,-0.5778111
2021-12-16,-6.25,32.75,-0.49194455
2022-01-16,-6.25,32.75,-0.8431735
2022-02-15,-6.25,32.75,-0.96548474
2022-03-16,-6.25,32.75,0.52588946
2022-04-16,-6.25,32.75,-0.16108954
2022-05-16,-6.25,32.75,-1.6756588
2022-06-16,-6.25,32.75,-0.2411082
2022-07-16,-6.25,32.75,-1.6624589
2022-08-16,-6.25,32.75,0.45159477
2022-09-16,-6.25,32.75,-0.13447034
2022-10-16,-6.25,32.75,-0.8805951
2022-11-16,-6.25,32.75,-1.6015838
2022-12-16,-6.25,32.75,1.0036452
2023-01-16,-6.25,32.75,-0.8988328
2023-02-15,-6.25,32.75,1.3438152
2023-03-16,-6.25,32.75,-2.0879204
2023-04-16,-6.25,32.75,-1.5872679
2023-05-16,-6.25,32.75,-0.19953783
2023-06-16,-6.25,32.75,-1.0879924
2023-07-16,-6.25,32.75,-2.545546
2023-08-16,-6.25,32.75,-2.7032192
2023-09-16,-6.25,32.75,-0.89410764
2023-10-16,-6.25,32.75,-0.36095372
2023-11-16,-6.25,32.75,-1.6976104
2023-12-16,-6.25,32.75,-1.3428065
2024-01-16,-6.25,32.75,-1.196895
2024-02-15,-6.25,32.75,-0.34086353
2024-03-16,-6.25,32.75,0.6999354
2024-04-16,-6.25,32.75,-1.4322431
2024-05-16,-6.25,32.75,-1.7353607
2024-06-16,-6.25,32.75,-0.7047054
2024-07-16,-6.25,32.75,-2.0681827
2024-08-16,-6.25,32.75,-2.1485443
2024-09-16,-6.25,32.75,-0.52976865
2024-10-16,-6.25,32.75,0.5094985
2024-11-16,-6.25,32.75,-1.449717
2024-12-16,-6.25,32.75,-1.0833054
